Area Code,Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Unit,Value,Flag,Note
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2011,2011,Number,37.850000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2012,2012,Number,37.780000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2013,2013,Number,40.940000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2014,2014,Number,41.690000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2015,2015,Number,43.490000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2016,2016,Number,39.060000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2017,2017,Number,41.820000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2018,2018,Number,41.810000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2019,2019,Number,37.570000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21150,Mean weekly hours actually worked per employed person in agriculture - Annual,32,Female,2020,2020,Number,33.240000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2006,2006,Number,45.670000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2007,2007,Number,45.560000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2008,2008,Number,41.640000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2009,2009,Number,40.940000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2010,2010,Number,42.210000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2011,2011,Number,41.640000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2012,2012,Number,44.010000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2013,2013,Number,42.890000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2014,2014,Number,43.690000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2015,2015,Number,41.950000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2016,2016,Number,42.540000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2017,2017,Number,43.270000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2018,2018,Number,44.700000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2019,2019,Number,42.490000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,12,Total,2020,2020,Number,37.180000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2006,2006,Number,46.310000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2007,2007,Number,46.250000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2008,2008,Number,41.770000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2009,2009,Number,40.810000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2010,2010,Number,42.350000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2011,2011,Number,41.970000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2012,2012,Number,44.640000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2013,2013,Number,42.570000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2014,2014,Number,42.910000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2015,2015,Number,42.500000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2016,2016,Number,43.100000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2017,2017,Number,43.500000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2018,2018,Number,44.540000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2019,2019,Number,42.810000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,22,Male,2020,2020,Number,37.480000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,32,Female,2006,2006,Number,43.630000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,32,Female,2007,2007,Number,42.470000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,32,Female,2008,2008,Number,41.070000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21151,Mean weekly hours actually worked per employee in agriculture - Annual,32,Female,2009,2009,Number,41.440000,X,Repository: ILO-STATISTICS - Micro data processing
