Area Code,Area Code (M49),Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2018,2018,1000 persons,62.970000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2019,2019,1000 persons,55.530000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,6199,Value,2020,2020,1000 persons,44.540000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2006,2006,1000 persons,40.130000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2007,2007,1000 persons,35.670000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2008,2008,1000 persons,41.740000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2009,2009,1000 persons,39.990000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2010,2010,1000 persons,39.710000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2011,2011,1000 persons,43.980000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2012,2012,1000 persons,41.840000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2013,2013,1000 persons,51.560000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2014,2014,1000 persons,46.410000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2015,2015,1000 persons,46.590000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2016,2016,1000 persons,41.680000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2017,2017,1000 persons,42.480000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2018,2018,1000 persons,41.760000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2019,2019,1000 persons,38.560000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,6199,Value,2020,2020,1000 persons,29.130000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2006,2006,1000 persons,109.980000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2007,2007,1000 persons,103.460000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2011,2011,1000 persons,116.950000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2012,2012,1000 persons,107.750000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2013,2013,1000 persons,122.160000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2014,2014,1000 persons,123.900000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2015,2015,1000 persons,121.880000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2016,2016,1000 persons,115.520000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2017,2017,1000 persons,115.510000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2018,2018,1000 persons,113.700000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2019,2019,1000 persons,106.240000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2020,2020,1000 persons,86.710000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,6199,Value,2021,2021,1000 persons,83.370000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2006,2006,1000 persons,66.080000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2007,2007,1000 persons,64.000000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2011,2011,1000 persons,69.840000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2012,2012,1000 persons,63.580000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2013,2013,1000 persons,68.260000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2014,2014,1000 persons,74.140000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2015,2015,1000 persons,72.930000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2016,2016,1000 persons,71.270000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2017,2017,1000 persons,70.160000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2018,2018,1000 persons,70.060000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2019,2019,1000 persons,65.050000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2020,2020,1000 persons,54.130000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,6199,Value,2021,2021,1000 persons,54.230000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,6199,Value,2006,2006,1000 persons,43.910000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,6199,Value,2007,2007,1000 persons,39.460000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,6199,Value,2011,2011,1000 persons,47.110000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,6199,Value,2012,2012,1000 persons,44.170000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,6199,Value,2013,2013,1000 persons,53.900000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,6199,Value,2014,2014,1000 persons,49.760000,X,Repository: Eurostat special tabulation
